M127,21:00,12.12.2023,12.12.2023 2:00,12.12.2023 2:12,Filippov Isak Igorevich,I2342565,4997 827346
L127,22:00,13.12.2023,13.12.2023 3:00,13.12.2023 3:53,Sorokin Adrian Mironovich,I2342566,4998 827346
U128,23:00,14.12.2023,14.12.2023 4:00,14.12.2023 4:17,Shubin Val'ter Petrovich,I2342567,4999 827346
W128,0:00,15.12.2023,15.12.2023 5:00,15.12.2023 5:50,Fomin Zinovij Mjelorovich,I2342568,5000 827346
A128,1:00,16.12.2023,16.12.2023 6:00,16.12.2023 6:00,Markov Ustin Evseevich,I2342569,5001 827346
S128,2:00,17.12.2023,17.12.2023 7:00,17.12.2023 7:34,Beljaev Aleksandr Matveevich,I2342570,5002 827346
F128,3:00,18.12.2023,18.12.2023 8:00,18.12.2023 8:00,Gusev Ovidij Aleksandrovich,I2342571,5003 827346
B128,4:00,19.12.2023,19.12.2023 9:00,19.12.2023 9:16,Krylov Nelli Germannovich,I2342572,5004 827346
Y128,5:00,12.12.2023,11.12.2023 10:00,11.12.2023 10:22,Il'in Fedor Georg'evich,I2342573,5005 827346
M128,6:00,13.12.2023,12.12.2023 2:00,12.12.2023 2:12,Ivankov Jan Efimovich,I2342574,5006 827346
L128,7:00,14.12.2023,13.12.2023 3:00,13.12.2023 3:53,Fadeev Igor' Vjacheslavovich,I2342575,5007 827346
U129,8:00,15.12.2023,14.12.2023 4:00,14.12.2023 4:17,Afanas'ev Filipp Igorevich,I2342576,5008 827346
W129,9:00,16.12.2023,15.12.2023 5:00,15.12.2023 5:50,Petrov Innokentij Artemovich,I2342577,5009 827346
A129,10:00,17.12.2023,16.12.2023 6:00,16.12.2023 6:00,Noskov Al'bert Kirillovich,I2342578,5010 827346
S129,11:00,18.12.2023,17.12.2023 7:00,17.12.2023 7:34,Sorokin Arnol'd Eremeevich,I2342579,5011 827346
F129,12:00,19.12.2023,18.12.2023 8:00,18.12.2023 8:00,Mel'nikov Natan Konstantinovich,I2342580,5012 827346
B129,13:00,12.12.2023,19.12.2023 9:00,19.12.2023 9:16,Poljakov Osip Ignat'evich,I2342581,5013 827346
Y129,14:00,13.12.2023,11.12.2023 10:00,11.12.2023 10:22,Timofeev Maj Ulebovich,I2342582,5014 827346
M129,15:00,14.12.2023,12.12.2023 2:00,12.12.2023 2:12,Zykov Daniil Agafonovich,I2342583,5015 827346
L129,16:00,15.12.2023,13.12.2023 3:00,13.12.2023 3:53,Terent'ev Ljubov' Onisimovich,I2342584,5016 827346
U130,17:00,16.12.2023,14.12.2023 4:00,14.12.2023 4:17,Koshelev Boleslav Olegovich,I2342585,5017 827346
W130,18:00,17.12.2023,15.12.2023 5:00,15.12.2023 5:50,Uvarov Jel'dar Serapionovich,I2342586,5018 827346
A130,19:00,18.12.2023,16.12.2023 6:00,16.12.2023 6:00,Tarasov Luka Jakunovich,I2342587,5019 827346
S130,20:00,19.12.2023,17.12.2023 7:00,17.12.2023 7:34,Timofeev Kondrat Rubenovich,I2342588,5020 827346
F130,21:00,12.12.2023,18.12.2023 8:00,18.12.2023 8:00,Seliverstov Vlasij Vital'evich,I2342589,5021 827346
B130,22:00,13.12.2023,19.12.2023 9:00,19.12.2023 9:16,Komarov Georgij Dmitrievich,I2342590,5022 827346
Y130,23:00,14.12.2023,11.12.2023 10:00,11.12.2023 10:22,Ignatov Ibragil Ruslanovich,I2342591,5023 827346
M130,0:00,15.12.2023,12.12.2023 2:00,12.12.2023 2:12,Kiseljov German Mihailovich,I2342592,5024 827346
L130,1:00,16.12.2023,13.12.2023 3:00,13.12.2023 3:53,Rogov Petr Mjelsovich,I2342593,5025 827346
U131,2:00,17.12.2023,14.12.2023 4:00,14.12.2023 4:17,Isaev Oskar Evseevich,I2342594,5026 827346
W131,3:00,18.12.2023,15.12.2023 5:00,15.12.2023 5:50,Jakushev Egor Sozonovich,I2342595,5027 827346
A131,4:00,19.12.2023,16.12.2023 6:00,16.12.2023 6:00,Silin Prohor Fedoseevich,I2342596,5028 827346
S131,5:00,12.12.2023,17.12.2023 7:00,17.12.2023 7:34,Ermakov Kassian Jel'darovich,I2342597,5029 827346
F131,6:00,13.12.2023,18.12.2023 8:00,18.12.2023 8:00,Rogov Nison Georg'evich,I2342598,5030 827346
B131,7:00,14.12.2023,19.12.2023 9:00,19.12.2023 9:16,Nosov Velorij Anatol'evich,I2342599,5031 827346
Y131,8:00,15.12.2023,11.12.2023 10:00,11.12.2023 10:22,Romanov Dmitrij Davidovich,I2342600,5032 827346
M131,9:00,16.12.2023,12.12.2023 2:00,12.12.2023 2:12,Avdeev Julij Oskarovich,I2342601,5033 827346
L131,10:00,17.12.2023,13.12.2023 3:00,13.12.2023 3:53,Kolobov Arnol'd Rubenovich,I2342602,5034 827346
U132,11:00,18.12.2023,14.12.2023 4:00,14.12.2023 4:17,Kotov Leonard Sergeevich,I2342603,5035 827346
W132,12:00,19.12.2023,15.12.2023 5:00,15.12.2023 5:50,Kirillov Adol'f Denisovich,I2342604,5036 827346
A132,13:00,12.12.2023,16.12.2023 6:00,16.12.2023 6:00,Zuev Arsenij Fedorovich,I2342605,5037 827346
S132,14:00,13.12.2023,17.12.2023 7:00,17.12.2023 7:34,Gordeev Benedikt Romanovich,I2342606,5038 827346
S151,17:00,14.12.2023,18.12.2023 8:00,18.12.2023 8:00,Volkov Sevast'jan Jaroslavovich,I2342607,5039 827346
F151,18:00,15.12.2023,19.12.2023 9:00,19.12.2023 9:16,Kapustin Askol'd Mjelsovich,I2342608,5040 827346
B151,19:00,16.12.2023,11.12.2023 10:00,11.12.2023 10:22,Rybakov Arnol'd Pavlovich,I2342609,5041 827346
Y151,20:00,17.12.2023,12.12.2023 2:00,12.12.2023 2:12,Orehov Terentij Nikitevich,I2342610,5042 827346
M151,21:00,18.12.2023,13.12.2023 3:00,13.12.2023 3:53,Ivankov Avvakum Oskarovich,I2342611,5043 827346
L151,22:00,19.12.2023,14.12.2023 4:00,14.12.2023 4:17,Seleznjov Semen Kimovich,I2342612,5044 827346
U152,23:00,12.12.2023,15.12.2023 5:00,15.12.2023 5:50,Konovalov Nikolaj Georg'evich,I2342613,5045 827346
W152,0:00,13.12.2023,16.12.2023 6:00,16.12.2023 6:00,Poljakov Jernest Svjatoslavovich,I2342614,5046 827346
A152,1:00,14.12.2023,17.12.2023 7:00,17.12.2023 7:34,Blinov Natan Dmitrievich,I2342615,5047 827346
S152,2:00,15.12.2023,18.12.2023 8:00,18.12.2023 8:00,Belov Nazarij Aleksandrovich,I2342616,5048 827346
F152,3:00,16.12.2023,19.12.2023 9:00,19.12.2023 9:16,Nikonov Platon Ulebovich,I2342617,5049 827346
B152,4:00,17.12.2023,11.12.2023 10:00,11.12.2023 10:22,Koroljov Petr Frolovich,I2342618,5050 827346
Y152,5:00,18.12.2023,12.12.2023 2:00,12.12.2023 2:12,Grishin Julian Pavlovich,I2342619,5051 827346
M152,6:00,19.12.2023,13.12.2023 3:00,13.12.2023 3:53,Nikitin Kornelij Iosifovich,I2342620,5052 827346
L152,7:00,12.12.2023,14.12.2023 4:00,14.12.2023 4:17,Silin Kondrat Semjonovich,I2342621,5053 827346
U153,8:00,13.12.2023,15.12.2023 5:00,15.12.2023 5:50,Gavrilov Avgust Aristarhovich,I2342622,5054 827346
W153,9:00,14.12.2023,16.12.2023 6:00,16.12.2023 6:00,Rybakov Lev Dmitr'evich,I2342623,5055 827346
A153,10:00,15.12.2023,17.12.2023 7:00,17.12.2023 7:34,Pahomov Boleslav Fedoseevich,I2342624,5056 827346
S153,11:00,16.12.2023,18.12.2023 8:00,18.12.2023 8:00,Novikov Rostislav Robertovich,I2342625,5057 827346
F153,12:00,17.12.2023,19.12.2023 9:00,19.12.2023 9:16,Solov'jov Sevast'jan Julianovich,I2342626,5058 827346
B153,13:00,18.12.2023,11.12.2023 10:00,11.12.2023 10:22,Aksjonov Luk'jan Gennad'evich,I2342627,5059 827346
Y153,14:00,19.12.2023,12.12.2023 2:00,12.12.2023 2:12,Koshelev Igor' Natanovich,I2342628,5060 827346
M153,15:00,12.12.2023,13.12.2023 3:00,13.12.2023 3:53,Beljaev Pantelej Robertovich,I2342629,5061 827346
L153,16:00,13.12.2023,14.12.2023 4:00,14.12.2023 4:17,Strelkov Varlaam Vladimirovich,I2342630,5062 827346
U154,17:00,14.12.2023,15.12.2023 5:00,15.12.2023 5:50,Subbotin Ermak Ivanovich,I2342631,5063 827346
W154,18:00,15.12.2023,16.12.2023 6:00,16.12.2023 6:00,Lazarev Lev Veniaminovich,I2342632,5064 827346
A154,19:00,16.12.2023,17.12.2023 7:00,17.12.2023 7:34,Simonov Efrem Naumovich,I2342633,5065 827346
S154,20:00,17.12.2023,18.12.2023 8:00,18.12.2023 8:00,Orehov Jurij Tihonovich,I2342634,5066 827346
F154,21:00,18.12.2023,19.12.2023 9:00,19.12.2023 9:16,Pavlov Terentij Arsen'evich,I2342635,5067 827346
L179,10:00,19.12.2023,11.12.2023 10:00,11.12.2023 10:22,Molchanov Oskar Fedorovich,I2342636,5068 827346
U180,11:00,12.12.2023,12.12.2023 2:00,12.12.2023 2:12,Pahomov Anton Naumovich,I2342637,5069 827346
W180,12:00,13.12.2023,13.12.2023 3:00,13.12.2023 3:53,Bespalov Ljudvig Rostislavovich,I2342638,5070 827346
A180,13:00,14.12.2023,14.12.2023 4:00,14.12.2023 4:17,Panfilov Moisej Antonovich,I2342639,5071 827346
S180,14:00,15.12.2023,15.12.2023 5:00,15.12.2023 5:50,Stepanov Donat Sergeevich,I2342640,5072 827346
F180,15:00,16.12.2023,16.12.2023 6:00,16.12.2023 6:00,Doronin Viktor Ulebovich,I2342641,5073 827346
B180,16:00,17.12.2023,17.12.2023 7:00,17.12.2023 7:34,Petrov Prohor Gennad'evich,I2342642,5074 827346
Y180,17:00,18.12.2023,18.12.2023 8:00,18.12.2023 8:00,Belousov Daniil Gordeevich,I2342643,5075 827346
M180,18:00,19.12.2023,19.12.2023 9:00,19.12.2023 9:16,Krylov Pantelejmon Mihailovich,I2342644,5076 827346
L180,19:00,12.12.2023,11.12.2023 10:00,11.12.2023 10:22,Lavrent'ev Sevast'jan Platonovich,I2342645,5077 827346
U181,20:00,13.12.2023,12.12.2023 2:00,12.12.2023 2:12,Petuhov Naum Evseevich,I2342646,5078 827346
W181,21:00,14.12.2023,13.12.2023 3:00,13.12.2023 3:53,Kapustin Ivan Nikitevich,I2342647,5079 827346
A181,22:00,15.12.2023,14.12.2023 4:00,14.12.2023 4:17,Osipov Leonard Jakunovich,I2342648,5080 827346
S181,23:00,16.12.2023,15.12.2023 5:00,15.12.2023 5:50,Teterin Kas'jan Pjotrovich,I2342649,5081 827346
F181,0:00,17.12.2023,16.12.2023 6:00,16.12.2023 6:00,Kabanov Fedor Arkad'evich,I2342650,5082 827346
B181,1:00,18.12.2023,17.12.2023 7:00,17.12.2023 7:34,Muhin Trofim Lavrent'evich,I2342651,5083 827346
Y181,2:00,19.12.2023,18.12.2023 8:00,18.12.2023 8:00,Ignat'ev Apollon Georg'evich,I2342652,5084 827346
M181,3:00,12.12.2023,19.12.2023 9:00,19.12.2023 9:16,Nikonov Timur Valentinovich,I2342653,5085 827346
L181,4:00,13.12.2023,11.12.2023 10:00,11.12.2023 10:22,Teterin Klement Agafonovich,I2342654,5086 827346
U182,5:00,14.12.2023,12.12.2023 2:00,12.12.2023 2:12,Strelkov Artem Valentinovich,I2342655,5087 827346
W182,6:00,15.12.2023,13.12.2023 3:00,13.12.2023 3:53,Rybakov Nikolaj Donatovich,I2342656,5088 827346
A182,7:00,16.12.2023,14.12.2023 4:00,14.12.2023 4:17,Bogdanov Boris Svjatoslavovich,I2342657,5089 827346
S182,8:00,17.12.2023,15.12.2023 5:00,15.12.2023 5:50,Rogov Efrem Rudol'fovich,I2342658,5090 827346
F182,9:00,18.12.2023,16.12.2023 6:00,16.12.2023 6:00,Moiseev Pavel Timofeevich,I2342659,5091 827346
B182,10:00,19.12.2023,17.12.2023 7:00,17.12.2023 7:34,Emel'janov Vadim Fedorovich,I2342660,5092 827346
Y182,11:00,12.12.2023,18.12.2023 8:00,18.12.2023 8:00,Nikolaev Ibragil Filippovich,I2342661,5093 827346
M182,12:00,13.12.2023,19.12.2023 9:00,19.12.2023 9:16,Cvetkov Fedor Gennad'evich,I2342662,5094 827346
L182,13:00,14.12.2023,11.12.2023 10:00,11.12.2023 10:22,Petrov Zinovij Boguslavovich,I2342663,5095 827346
U183,14:00,15.12.2023,12.12.2023 2:00,12.12.2023 2:12,Panfilov Boleslav Mjelorovich,I2342664,5096 827346
W183,15:00,16.12.2023,13.12.2023 3:00,13.12.2023 3:53,Ignat'ev Vadim Mihailovich,I2342665,5097 827346
A183,16:00,17.12.2023,14.12.2023 4:00,14.12.2023 4:17,Mjasnikov Vol'demar Alekseevich,I2342666,5098 827346
S183,17:00,18.12.2023,15.12.2023 5:00,15.12.2023 5:50,Doronin Apollon Arkad'evich,I2342667,5099 827346
F183,18:00,19.12.2023,16.12.2023 6:00,16.12.2023 6:00,Bykov German Fedotovich,I2342668,5100 827346
B183,19:00,12.12.2023,17.12.2023 7:00,17.12.2023 7:34,Beljakov Paramon Germannovich,I2342669,5101 827346
Y183,20:00,13.12.2023,18.12.2023 8:00,18.12.2023 8:00,Kuz'min Dem'jan Martynovich,I2342670,5102 827346
M183,21:00,14.12.2023,19.12.2023 9:00,19.12.2023 9:16,Petuhov Artur Borisovich,I2342671,5103 827346
L183,22:00,15.12.2023,11.12.2023 10:00,11.12.2023 10:22,Hohlov Ruben Luk'evich,I2342672,5104 827346
U184,23:00,16.12.2023,12.12.2023 2:00,12.12.2023 2:12,Suvorov Val'ter Timofeevich,I2342673,5105 827346
W184,0:00,17.12.2023,13.12.2023 3:00,13.12.2023 3:53,Gusev German Valentinovich,I2342674,5106 827346
A184,1:00,18.12.2023,14.12.2023 4:00,14.12.2023 4:17,Vlasov Kornej Arsen'evich,I2342675,5107 827346
S184,2:00,19.12.2023,15.12.2023 5:00,15.12.2023 5:50,Maksimov Rostislav Mihajlovich,I2342676,5108 827346
F184,3:00,12.12.2023,16.12.2023 6:00,16.12.2023 6:00,Agafonov Alan Jakunovich,I2342677,5109 827346
B184,4:00,13.12.2023,17.12.2023 7:00,17.12.2023 7:34,Markov Maksimilian Oskarovich,I2342678,5110 827346
Y184,5:00,14.12.2023,18.12.2023 8:00,18.12.2023 8:00,Kuz'min Vilen Valentinovich,I2342679,5111 827346
M184,6:00,15.12.2023,19.12.2023 9:00,19.12.2023 9:16,Kulagin Andrej Arkad'evich,I2342680,5112 827346
L184,7:00,16.12.2023,11.12.2023 10:00,11.12.2023 10:22,Bogdanov Fedor Germanovich,I2342681,5113 827346
U185,8:00,17.12.2023,12.12.2023 2:00,12.12.2023 2:12,Danilov Adol'f L'vovich,I2342682,5114 827346
W185,9:00,18.12.2023,13.12.2023 3:00,13.12.2023 3:53,Kulakov Ustin Hristoforovich,I2342683,5115 827346
A185,10:00,19.12.2023,14.12.2023 4:00,14.12.2023 4:17,Teterin Timur Svjatoslavovich,I2342684,5116 827346
U123,2:00,12.12.2023,15.12.2023 5:00,15.12.2023 5:50,Blohin Nelli Valer'evich,I2342685,5117 827346
W123,3:00,13.12.2023,16.12.2023 6:00,16.12.2023 6:00,Bogdanov Arsenij Rudol'fovich,I2342686,5118 827346
A123,4:00,14.12.2023,17.12.2023 7:00,17.12.2023 7:34,Popov Kassian Andreevich,I2342687,5119 827346
S123,5:00,15.12.2023,18.12.2023 8:00,18.12.2023 8:00,Fomin Nison Al'vianovich,I2342688,5120 827346
F123,6:00,16.12.2023,19.12.2023 9:00,19.12.2023 9:16,Kopylov Jeduard Pavlovich,I2342689,5121 827346
B123,7:00,17.12.2023,11.12.2023 10:00,11.12.2023 10:22,Sitnikov Semen Lavrent'evich,I2342690,5122 827346
Y123,8:00,18.12.2023,12.12.2023 2:00,12.12.2023 2:12,Ponomarjov Askol'd Timofeevich,I2342691,5123 827346
M123,9:00,19.12.2023,13.12.2023 3:00,13.12.2023 3:53,Poljakov Vsevolod Julianovich,I2342692,5124 827346
L123,10:00,11.12.2023,14.12.2023 4:00,14.12.2023 4:17,Hohlov Karl Dem'janovich,I2342693,5125 827346
U124,11:00,12.12.2023,15.12.2023 5:00,15.12.2023 5:50,Nekrasov Ippolit Gelas'evich,I2342694,5126 827346
W124,12:00,13.12.2023,16.12.2023 6:00,16.12.2023 6:00,Mel'nikov Iraklij Valer'janovich,I2342695,5127 827346
A124,13:00,14.12.2023,17.12.2023 7:00,17.12.2023 7:34,Nikitin Moisej Germanovich,I2342696,5128 827346
S124,14:00,15.12.2023,18.12.2023 8:00,18.12.2023 8:00,Gusev Lavrentij Martynovich,I2342697,5129 827346
F124,15:00,16.12.2023,19.12.2023 9:00,19.12.2023 9:16,Nekrasov Avvakum Rubenovich,I2342698,5130 827346
B124,16:00,17.12.2023,11.12.2023 10:00,11.12.2023 10:22,Murav'jov Valentin Daniilovich,I2342699,5131 827346
Y124,17:00,18.12.2042,12.12.2023 2:00,12.12.2023 2:12,Myshkin Semen Protas'evich,I2342700,5132 827346
M124,18:00,19.12.2042,13.12.2023 3:00,13.12.2023 3:53,Gorbunov Vissarion Luk'evich,I2342701,5133 827346
L124,19:00,11.12.2023,14.12.2023 4:00,14.12.2023 4:17,Krasil'nikov Maksimilian Protas'evich,I2342702,5134 827346
U125,20:00,12.12.2023,15.12.2023 5:00,15.12.2023 5:50,Ermakov Kim Filippovich,I2342703,5135 827346
W125,21:00,13.12.2023,16.12.2023 6:00,16.12.2023 6:00,Fokin Vlasij Rostislavovich,I2342704,5136 827346
A125,22:00,14.12.2023,17.12.2023 7:00,17.12.2023 7:34,Petrov Villi Antoninovich,I2342705,5137 827346
S125,23:00,15.12.2023,18.12.2023 8:00,18.12.2023 8:00,Afanas'ev Justinian Serapionovich,I2342706,5138 827346
F125,0:00,12.12.2023,19.12.2023 9:00,19.12.2023 9:16,Gorshkov Ljubov' Platonovich,I2342707,5139 827346
B125,1:00,13.12.2023,11.12.2023 10:00,11.12.2023 10:22,Shilov Avgust Artjomovich,I2342708,5140 827346
Y125,2:00,14.12.2023,12.12.2023 2:00,12.12.2023 2:12,Pavlov Vol'demar Borisovich,I2342709,5141 827346
M125,3:00,15.12.2023,13.12.2023 3:00,13.12.2023 3:53,Evseev Jernest Borisovich,I2342710,5142 827346
L125,4:00,16.12.2023,14.12.2023 4:00,14.12.2023 4:17,Novikov Lazar' Georg'evich,I2342711,5143 827346
U126,5:00,17.12.2023,15.12.2023 5:00,15.12.2023 5:50,Kuznecov Avvakuum Dem'janovich,I2342712,5144 827346
W126,6:00,18.12.2023,16.12.2023 6:00,16.12.2023 6:00,Gushhin Ljudvig Fedotovich,I2342713,5145 827346
A126,7:00,19.12.2023,17.12.2023 7:00,17.12.2023 7:34,Nekrasov Gavriil Evgen'evich,I2342714,5146 827346
S126,8:00,12.12.2023,18.12.2023 8:00,18.12.2023 8:00,Evdokimov Paramon Gennadievich,I2342715,5147 827346
F126,9:00,13.12.2023,19.12.2023 9:00,19.12.2023 9:16,Popov Vlasij Pavlovich,I2342716,5148 827346
B126,10:00,14.12.2023,11.12.2023 10:00,11.12.2023 10:22,Hohlov Gurij Grigor'evich,I2342717,5149 827346
Y126,11:00,15.12.2023,12.12.2023 2:00,12.12.2023 2:12,Blohin Benedikt Egorovich,I2342718,5150 827346
M126,12:00,16.12.2023,13.12.2023 3:00,13.12.2023 3:53,Sobolev Savelij Il'jaovich,I2342719,5151 827346
L126,13:00,17.12.2023,14.12.2023 4:00,14.12.2023 4:17,Markov Andrej Romanovich,I2342720,5152 827346
U127,14:00,18.12.2023,15.12.2023 5:00,15.12.2023 5:50,Ermakov Donal'd Timurovich,I2342721,5153 827346
W127,15:00,19.12.2023,16.12.2023 6:00,16.12.2023 6:00,Birjukov Kondrat Leonidovich,I2342722,5154 827346
A127,16:00,12.12.2023,17.12.2023 7:00,17.12.2023 7:34,Filippov Ignatij Jaroslavovich,I2342723,5155 827346
S127,17:00,13.12.2023,18.12.2023 8:00,18.12.2023 8:00,Safonov Dem'jan Leonidovich,I2342724,5156 827346
F127,18:00,14.12.2023,19.12.2023 9:00,19.12.2023 9:16,Mironov Adam Semjonovich,I2342725,5157 827346
B127,19:00,15.12.2023,11.12.2023 10:00,11.12.2023 10:22,Ershov Martyn Danilovich,I2342726,5158 827346
Y127,20:00,16.12.2023,12.12.2023 2:00,12.12.2023 2:12,Nikiforov Askol'd Antonovich,I2342727,5159 827346
M127,21:00,17.12.2023,13.12.2023 3:00,13.12.2023 3:53,Efimov Vol'demar Luk'janovich,I2342728,5160 827346
L127,22:00,18.12.2023,14.12.2023 4:00,14.12.2023 4:17,Pavlov Iraklij Antonovich,I2342729,5161 827346
U128,23:00,19.12.2023,15.12.2023 5:00,15.12.2023 5:50,Beljaev Nikifor Al'vianovich,I2342730,5162 827346
W128,0:00,12.12.2023,16.12.2023 6:00,16.12.2023 6:00,Fedoseev Pankratij Mitrofanovich,I2342731,5163 827346
A128,1:00,13.12.2023,17.12.2023 7:00,17.12.2023 7:34,Subbotin Gleb Bogdanovich,I2342732,5164 827346
S128,2:00,14.12.2023,18.12.2023 8:00,18.12.2023 8:00,Kopylov Igor' Maksovich,I2342733,5165 827346
F128,3:00,15.12.2023,19.12.2023 9:00,19.12.2023 9:16,Krasil'nikov Ovidij Timofeevich,I2342734,5166 827346
B128,4:00,16.12.2023,11.12.2023 10:00,11.12.2023 10:22,Mamontov Kazimir Valer'evich,I2342735,5167 827346
Y128,5:00,17.12.2023,12.12.2023 2:00,12.12.2023 2:12,Shilov Flor Andreevich,I2342736,5168 827346
M128,6:00,18.12.2023,13.12.2023 3:00,13.12.2023 3:53,Grigor'ev Al'fred Stepanovich,I2342737,5169 827346
L128,7:00,19.12.2023,14.12.2023 4:00,14.12.2023 4:17,Rodionov David Artemovich,I2342738,5170 827346
U129,8:00,12.12.2023,15.12.2023 5:00,15.12.2023 5:50,Gorshkov Ignatij Mihajlovich,I2342739,5171 827346
W129,9:00,13.12.2023,16.12.2023 6:00,16.12.2023 6:00,Filatov Azarij Igorevich,I2342740,5172 827346
A129,10:00,14.12.2023,17.12.2023 7:00,17.12.2023 7:34,Vasil'ev Natan Germannovich,I2342741,5173 827346
S129,11:00,15.12.2023,18.12.2023 8:00,18.12.2023 8:00,Terent'ev Julian Semenovich,I2342742,5174 827346
F129,12:00,16.12.2023,19.12.2023 9:00,19.12.2023 9:16,Baranov Timofej Jakovovich,I2342743,5175 827346
B129,13:00,17.12.2023,11.12.2023 10:00,11.12.2023 10:22,Maksimov Rudol'f Jakovovich,I2342744,5176 827346
Y129,14:00,18.12.2023,12.12.2023 2:00,12.12.2023 2:12,Moiseev Paramon Luk'janovich,I2342745,5177 827346
M129,15:00,19.12.2023,13.12.2023 3:00,13.12.2023 3:53,Bragin Mitrofan Timofeevich,I2342746,5178 827346
L129,16:00,12.12.2023,14.12.2023 4:00,14.12.2023 4:17,Ershov Vadim Daniilovich,I2342747,5179 827346
U130,17:00,13.12.2023,15.12.2023 5:00,15.12.2023 5:50,Gur'ev Vitalij Georgievich,I2342748,5180 827346
W130,18:00,14.12.2023,16.12.2023 6:00,16.12.2023 6:00,Trofimov Solomon Il'jaovich,I2342749,5181 827346
A130,19:00,15.12.2023,17.12.2023 7:00,17.12.2023 7:34,Nikolaev Semen Robertovich,I2342750,5182 827346
S130,20:00,16.12.2023,18.12.2023 8:00,18.12.2023 8:00,Safonov Osip Dmitrievich,I2342751,5183 827346
F130,21:00,17.12.2023,19.12.2023 9:00,19.12.2023 9:16,Grishin Vilen Frolovich,I2342752,5184 827346
B130,22:00,18.12.2023,11.12.2023 10:00,11.12.2023 10:22,Odincov Ljudvig Nikolaevich,I2342753,5185 827346
Y130,23:00,19.12.2023,12.12.2023 2:00,12.12.2023 2:12,Ivanov Georgij Hristoforovich,I2342754,5186 827346
M130,0:00,12.12.2023,13.12.2023 3:00,13.12.2023 3:53,Antonov Ignat Jakovovich,I2342755,5187 827346
L130,1:00,13.12.2023,14.12.2023 4:00,14.12.2023 4:17,Andreev Petr Jakovlevich,I2342756,5188 827346
U131,2:00,14.12.2023,15.12.2023 5:00,15.12.2023 5:50,Rodionov Kazimir Filippovich,I2342757,5189 827346
W131,3:00,15.12.2023,16.12.2023 6:00,16.12.2023 6:00,Shhukin Savelij Antonovich,I2342758,5190 827346
A131,4:00,16.12.2023,17.12.2023 7:00,17.12.2023 7:34,Efremov Timur Protas'evich,I2342759,5191 827346
S131,5:00,17.12.2023,18.12.2023 8:00,18.12.2023 8:00,Zimin Luk'jan Rostislavovich,I2342760,5192 827346
F131,6:00,18.12.2023,19.12.2023 9:00,19.12.2023 9:16,Tihonov Avgustin Avksent'evich,I2342761,5193 827346
B131,7:00,19.12.2023,11.12.2023 10:00,11.12.2023 10:22,Volkov Velor Daniilovich,I2342762,5194 827346
Y131,8:00,12.12.2023,12.12.2023 2:00,12.12.2023 2:12,Novikov Martin Davidovich,I2342763,5195 827346
M131,9:00,13.12.2023,13.12.2023 3:00,13.12.2023 3:53,Suvorov Afanasij Timofeevich,I2342764,5196 827346
L131,10:00,14.12.2023,14.12.2023 4:00,14.12.2023 4:17,Gushhin Ivan Sergeevich,I2342765,5197 827346
U132,11:00,15.12.2023,15.12.2023 5:00,15.12.2023 5:50,Ponomarjov Efim Mitrofanovich,I2342766,5198 827346
W132,12:00,16.12.2023,16.12.2023 6:00,16.12.2023 6:00,Gorshkov Jel'dar Mironovich,I2342767,5199 827346
A132,13:00,17.12.2023,17.12.2023 7:00,17.12.2023 7:34,Rogov Pavel Rudol'fovich,I2342768,5200 827346
S132,14:00,18.12.2023,18.12.2023 8:00,18.12.2023 8:00,Tarasov Daniil Stanislavovich,I2342769,5201 827346
S151,17:00,19.12.2023,19.12.2023 9:00,19.12.2023 9:16,Kudrjashov German Vladlenovich,I2342770,5202 827346
F151,18:00,12.12.2023,11.12.2023 10:00,11.12.2023 10:22,Kapustin Anatolij Natanovich,I2342771,5203 827346
B151,19:00,13.12.2023,12.12.2023 2:00,12.12.2023 2:12,Belousov Boleslav Efimovich,I2342772,5204 827346
Y151,20:00,14.12.2023,13.12.2023 3:00,13.12.2023 3:53,Sharapov Kliment Leonidovich,I2342773,5205 827346
M151,21:00,15.12.2023,14.12.2023 4:00,14.12.2023 4:17,Morozov Aristarh Luk'janovich,I2342774,5206 827346
L151,22:00,16.12.2023,15.12.2023 5:00,15.12.2023 5:50,Bobyljov Avgust Boguslavovich,I2342775,5207 827346
U152,23:00,17.12.2023,16.12.2023 6:00,16.12.2023 6:00,Vladimirov Arsen Alekseevich,I2342776,5208 827346
W152,0:00,18.12.2023,17.12.2023 7:00,17.12.2023 7:34,Egorov Svjatoslav Valer'janovich,I2342777,5209 827346
A152,1:00,19.12.2023,18.12.2023 8:00,18.12.2023 8:00,Efimov Donat Damirovich,I2342778,5210 827346
S152,2:00,12.12.2023,19.12.2023 9:00,19.12.2023 9:16,Sazonov Oskar Onisimovich,I2342779,5211 827346
F152,3:00,13.12.2023,11.12.2023 10:00,11.12.2023 10:22,Pestov Gordej Olegovich,I2342780,5212 827346
B152,4:00,14.12.2023,12.12.2023 2:00,12.12.2023 2:12,Bol'shakov Andrej Gennadievich,I2342781,5213 827346
Y152,5:00,15.12.2023,13.12.2023 3:00,13.12.2023 3:53,Egorov Valerij Ignat'evich,I2342782,5214 827346
M152,6:00,16.12.2023,14.12.2023 4:00,14.12.2023 4:17,Turov Pantelej Timurovich,I2342783,5215 827346
L152,7:00,17.12.2023,15.12.2023 5:00,15.12.2023 5:50,Grishin Bogdan Adol'fovich,I2342784,5216 827346
